Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,100 Thieves vs XSET,Breeze,100 Thieves,13,10,3,,XSET,8,6,2,,45:40
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,100 Thieves vs XSET,Ascent,100 Thieves,13,6,7,,XSET,9,3,6,,57:58
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Rise,Breeze,FaZe Clan,13,9,4,,Rise,8,5,3,,49:02
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Rise,Ascent,FaZe Clan,8,7,1,,Rise,13,8,5,,49:12
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Rise,Bind,FaZe Clan,7,5,2,,Rise,13,6,7,,48:14
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Version1 vs Cloud9,Breeze,Version1,5,4,1,,Cloud9,13,5,8,,38:25
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Version1 vs Cloud9,Icebox,Version1,9,5,4,,Cloud9,13,6,7,,48:49
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,Rise vs Cloud9,Ascent,Rise,12,7,5,0,Cloud9,14,7,5,2,1:00:15
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,Rise vs Cloud9,Haven,Rise,13,8,5,,Cloud9,4,0,4,,35:40
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,Rise vs Cloud9,Breeze,Rise,14,5,7,2,Cloud9,13,5,7,1,1:41:32
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Gen.G vs Luminosity,Haven,Gen.G,13,6,7,,Luminosity,9,3,6,,48:08
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Gen.G vs Luminosity,Split,Gen.G,13,8,5,,Luminosity,9,5,4,,53:04
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,FaZe Clan vs Version1,Icebox,FaZe Clan,10,3,7,,Version1,13,4,9,,50:32
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,FaZe Clan vs Version1,Breeze,FaZe Clan,10,6,4,,Version1,13,7,6,,57:17
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs Gen.G,Ascent,Cloud9,13,11,2,,Gen.G,1,0,1,,32:23
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs Gen.G,Split,Cloud9,12,7,5,0,Gen.G,14,7,5,2,59:50
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs Gen.G,Breeze,Cloud9,13,6,7,,Gen.G,10,4,6,,52:39
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,XSET vs Version1,Bind,XSET,13,7,6,,Version1,7,2,5,,50:27
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,XSET vs Version1,Icebox,XSET,13,9,4,,Version1,4,1,3,,45:21
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,100 Thieves vs Rise,Breeze,100 Thieves,11,7,4,,Rise,13,8,5,,59:43
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,100 Thieves vs Rise,Ascent,100 Thieves,13,8,5,,Rise,10,6,4,,55:32
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,100 Thieves vs Rise,Haven,100 Thieves,11,7,4,,Rise,13,8,5,,54:44
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,Cloud9 vs XSET,Bind,Cloud9,13,7,6,,XSET,7,2,5,,43:54
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,Cloud9 vs XSET,Ascent,Cloud9,14,7,5,2,XSET,12,7,5,0,1:05:32
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Icebox,100 Thieves,14,8,4,2,Cloud9,12,8,4,0,1:16:47
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Breeze,100 Thieves,5,4,1,,Cloud9,13,5,8,,44:08
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Haven,100 Thieves,9,6,3,,Cloud9,13,7,6,,49:09
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Breeze,Rise,8,5,3,,Cloud9,13,6,7,,52:51
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Split,Rise,0,0,0,,Cloud9,13,1,12,,31:34
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Bind,Rise,11,6,5,,Cloud9,13,7,6,,
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Sharks Esports vs E-Xolos LAZER,Ascent,Sharks Esports,13,10,3,,E-Xolos LAZER,2,0,2,,34:08
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Sharks Esports vs E-Xolos LAZER,Haven,Sharks Esports,13,10,3,,E-Xolos LAZER,5,3,2,,1:12:44
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Split,Australs,13,9,4,,FURIA,8,5,3,,43:51
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Haven,Australs,10,8,2,,FURIA,13,9,4,,47:23
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Ascent,Australs,13,7,6,,FURIA,9,4,5,,49:04
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Split,Sharks Esports,14,7,5,2,Australs,12,7,5,0,1:21:32
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Ascent,Sharks Esports,11,7,4,,Australs,13,8,5,,52:03
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Icebox,Sharks Esports,12,6,6,0,Australs,14,6,6,2,1:01:08
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Split,Six Karma,13,8,5,,Gamelanders Blue,10,6,4,,52:57
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Ascent,Six Karma,9,3,6,,Gamelanders Blue,13,4,9,,50:05
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Breeze,Six Karma,3,2,1,,Gamelanders Blue,13,3,10,,35:04
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Liberty vs INFINITY,Bind,Liberty,13,7,6,,INFINITY,6,1,5,,51:52
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Liberty vs INFINITY,Icebox,Liberty,13,9,4,,INFINITY,5,2,3,,40:45
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (B),Gamelanders Blue vs Liberty,Bind,Gamelanders Blue,13,7,6,,Liberty,10,5,5,,1:02:10
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (B),Gamelanders Blue vs Liberty,Icebox,Gamelanders Blue,14,7,5,2,Liberty,12,7,5,0,59:37
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (A),E-Xolos LAZER vs FURIA,Haven,E-Xolos LAZER,9,5,4,,FURIA,13,6,7,,
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (A),E-Xolos LAZER vs FURIA,Icebox,E-Xolos LAZER,7,2,5,,FURIA,13,3,10,,
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Bind,Six Karma,11,4,7,,INFINITY,13,5,8,,
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Breeze,Six Karma,14,9,3,2,INFINITY,12,9,3,0,
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Split,Six Karma,13,9,4,,INFINITY,6,3,3,,
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (A),Sharks Esports vs FURIA,Haven,Sharks Esports,11,6,5,,FURIA,13,7,6,,56:12
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (A),Sharks Esports vs FURIA,Ascent,Sharks Esports,10,6,4,,FURIA,13,7,6,,1:08:41
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Bind,Liberty,12,3,9,0,Six Karma,14,3,9,2,58:17
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Split,Liberty,13,8,5,,Six Karma,4,0,4,,42:05
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Ascent,Liberty,17,7,5,5,Six Karma,15,7,5,3,1:15:03
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Australs vs Liberty,Split,Australs,13,7,6,,Liberty,9,4,5,,49:50
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Australs vs Liberty,Icebox,Australs,13,10,3,,Liberty,7,5,2,,46:48
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Icebox,Gamelanders Blue,13,4,9,,FURIA,11,3,8,,58:35
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Ascent,Gamelanders Blue,5,2,3,,FURIA,13,3,10,,40:47
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Split,Gamelanders Blue,8,2,6,,FURIA,13,3,10,,1:08:01
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Icebox,Australs,2,2,0,,FURIA,13,3,10,,50:44
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Ascent,Australs,6,3,3,,FURIA,13,4,9,,42:14
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Split,Australs,5,3,2,,FURIA,13,4,9,,39:25
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs Anubis Gaming,Bind,G2 Esports,13,11,2,,Anubis Gaming,4,3,1,,35:55
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs Anubis Gaming,Breeze,G2 Esports,13,6,7,,Anubis Gaming,11,5,6,,53:41
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,FUT Esports vs Oxygen Esports,Split,FUT Esports,13,6,7,,Oxygen Esports,6,0,6,,41:16
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,FUT Esports vs Oxygen Esports,Ascent,FUT Esports,13,6,7,,Oxygen Esports,10,4,6,,42:37
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Breeze,Papara SuperMassive,13,5,8,,Guild Esports,8,1,7,,47:38
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Icebox,Papara SuperMassive,15,8,4,3,Guild Esports,17,8,4,5,1:04:51
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Split,Papara SuperMassive,8,6,2,,Guild Esports,13,7,6,,46:02
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs One Breath Gaming,Ascent,Team Liquid,13,12,1,,One Breath Gaming,0,0,0,,27:05
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs One Breath Gaming,Haven,Team Liquid,13,7,6,,One Breath Gaming,9,4,5,,51:54
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Anubis Gaming vs Oxygen Esports,Split,Anubis Gaming,12,3,9,0,Oxygen Esports,14,3,9,2,48:23
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Anubis Gaming vs Oxygen Esports,Ascent,Anubis Gaming,3,3,0,,Oxygen Esports,13,4,9,,31:02
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Breeze,Papara SuperMassive,13,9,4,,One Breath Gaming,5,2,3,,38:12
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Split,Papara SuperMassive,10,5,5,,One Breath Gaming,13,6,7,,50:15
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Haven,Papara SuperMassive,13,9,4,,One Breath Gaming,3,0,3,,32:11
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Ascent,G2 Esports,13,10,3,,FUT Esports,2,0,2,,29:28
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Breeze,G2 Esports,22,9,3,10,FUT Esports,20,9,3,8,1:31:44
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Icebox,G2 Esports,7,4,3,,FUT Esports,13,5,8,,43:19
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Guild Esports vs Team Liquid,Bind,Guild Esports,6,3,3,,Team Liquid,13,4,9,,42:01
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Guild Esports vs Team Liquid,Split,Guild Esports,8,5,3,,Team Liquid,13,6,7,,45:23
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Guild Esports vs Oxygen Esports,Split,Guild Esports,13,6,7,,Oxygen Esports,8,2,6,,43:46
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Guild Esports vs Oxygen Esports,Breeze,Guild Esports,13,4,9,,Oxygen Esports,11,3,8,,51:09
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Split,FUT Esports,13,7,6,,Papara SuperMassive,8,3,5,,44:27
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Haven,FUT Esports,6,4,2,,Papara SuperMassive,13,5,8,,37:29
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Icebox,FUT Esports,13,10,3,,Papara SuperMassive,4,2,2,,40:13
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Ascent,G2 Esports,8,6,2,,Team Liquid,13,7,6,,49:14
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Bind,G2 Esports,13,8,5,,Team Liquid,8,4,4,,48:43
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Haven,G2 Esports,9,4,5,,Team Liquid,13,5,8,,54:22
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,Guild Esports vs FUT Esports,Haven,Guild Esports,13,12,1,,FUT Esports,2,2,0,,32:14
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,Guild Esports vs FUT Esports,Icebox,Guild Esports,13,9,4,,FUT Esports,7,4,3,,40:45
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,G2 Esports vs Guild Esports,Bind,G2 Esports,9,8,1,,Guild Esports,13,9,4,,49:38
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,G2 Esports vs Guild Esports,Haven,G2 Esports,11,3,8,,Guild Esports,13,4,9,,53:44
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Haven,Team Liquid,5,1,4,,Guild Esports,13,2,11,,42:16
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Ascent,Team Liquid,13,5,8,,Guild Esports,10,3,7,,51:13
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Split,Team Liquid,13,8,5,,Guild Esports,7,3,4,,46:25
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Breeze,Team Liquid,13,8,5,,Guild Esports,7,3,4,,47:43
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Ascent,BOOM Esports,13,5,8,,FENNEL,10,3,7,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Icebox,BOOM Esports,15,3,9,3,FENNEL,13,3,9,1,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Haven,Global Esports,13,6,7,,DAMWON Gaming,8,2,6,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Ascent,Global Esports,7,5,2,,DAMWON Gaming,13,6,7,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Split,Global Esports,13,9,4,,DAMWON Gaming,5,2,3,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Ascent,FULL SENSE,13,9,4,,REJECT,8,5,3,,51:38
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Breeze,FULL SENSE,10,4,6,,REJECT,13,5,8,,47:34
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Bind,FULL SENSE,13,7,6,,REJECT,7,2,5,,48:14
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,F4Q vs NORTHEPTION,Ascent,F4Q,6,3,3,,NORTHEPTION,13,4,9,,39:34
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,F4Q vs NORTHEPTION,Icebox,F4Q,4,4,0,,NORTHEPTION,13,5,8,,41:47
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,NUTURN vs BOOM Esports,Bind,NUTURN,13,4,9,,BOOM Esports,10,2,8,,1:03:09
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,NUTURN vs BOOM Esports,Haven,NUTURN,13,7,6,,BOOM Esports,7,2,5,,44:22
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,Paper Rex vs Global Esports,Icebox,Paper Rex,13,9,4,,Global Esports,3,0,3,,57:44
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,Paper Rex vs Global Esports,Split,Paper Rex,13,12,1,,Global Esports,0,0,0,,25:07
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,REJECT vs DAMWON Gaming,Bind,REJECT,3,2,1,,DAMWON Gaming,13,3,10,,37:30
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,REJECT vs DAMWON Gaming,Ascent,REJECT,6,5,1,,DAMWON Gaming,13,6,7,,40:42
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,F4Q vs FENNEL,Split,F4Q,7,4,3,,FENNEL,13,5,8,,47:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,F4Q vs FENNEL,Bind,F4Q,13,10,3,,FENNEL,3,1,2,,36:54
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,F4Q vs FENNEL,Haven,F4Q,13,6,7,,FENNEL,8,2,6,,51:43
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,NUTURN vs FULL SENSE,Bind,NUTURN,15,4,8,3,FULL SENSE,13,4,8,1,1:12:31
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,NUTURN vs FULL SENSE,Haven,NUTURN,3,3,0,,FULL SENSE,13,4,9,,37:50
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,NUTURN vs FULL SENSE,Ascent,NUTURN,0,0,0,,FULL SENSE,13,1,12,,31:25
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,Paper Rex vs NORTHEPTION,Icebox,Paper Rex,12,10,2,0,NORTHEPTION,14,10,2,2,59:43
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,Paper Rex vs NORTHEPTION,Ascent,Paper Rex,11,4,7,,NORTHEPTION,13,5,8,,52:29
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,BOOM Esports vs DAMWON Gaming,Bind,BOOM Esports,4,3,1,,DAMWON Gaming,13,4,9,,33:50
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,BOOM Esports vs DAMWON Gaming,Ascent,BOOM Esports,9,4,5,,DAMWON Gaming,13,5,8,,42:03
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,Global Esports vs F4Q,Haven,Global Esports,13,6,7,,F4Q,10,4,6,,50:24
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,Global Esports vs F4Q,Bind,Global Esports,9,5,4,,F4Q,13,6,7,,52:05
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,Global Esports vs F4Q,Split,Global Esports,14,5,7,2,F4Q,16,5,7,4,1:05:53
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Final,FULL SENSE vs NORTHEPTION,Ascent,FULL SENSE,13,10,3,,NORTHEPTION,11,9,2,,52:30
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Final,FULL SENSE vs NORTHEPTION,Bind,FULL SENSE,11,2,9,,NORTHEPTION,13,3,10,,47:34
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Final,FULL SENSE vs NORTHEPTION,Haven,FULL SENSE,7,6,1,,NORTHEPTION,13,7,6,,45:13
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,Paper Rex vs DAMWON Gaming,Bind,Paper Rex,10,3,7,,DAMWON Gaming,13,4,9,,50:40
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,Paper Rex vs DAMWON Gaming,Breeze,Paper Rex,13,9,4,,DAMWON Gaming,3,0,3,,31:05
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,Paper Rex vs DAMWON Gaming,Ascent,Paper Rex,8,5,3,,DAMWON Gaming,13,6,7,,46:09
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,NUTURN vs F4Q,Bind,NUTURN,13,8,5,,F4Q,10,6,4,,1:00:53
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,NUTURN vs F4Q,Haven,NUTURN,11,4,7,,F4Q,13,5,8,,52:54
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,NUTURN vs F4Q,Ascent,NUTURN,13,7,6,,F4Q,8,3,5,,47:57
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 4,DAMWON Gaming vs NUTURN,Ascent,DAMWON Gaming,13,6,7,,NUTURN,10,4,6,,51:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 4,DAMWON Gaming vs NUTURN,Bind,DAMWON Gaming,14,8,4,2,NUTURN,12,8,4,0,1:03:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Final,FULL SENSE vs DAMWON Gaming,Bind,FULL SENSE,13,11,2,,DAMWON Gaming,1,0,1,,29:41
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Final,FULL SENSE vs DAMWON Gaming,Ascent,FULL SENSE,13,6,7,,DAMWON Gaming,9,3,6,,44:32
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Ascent,NORTHEPTION,13,5,8,,FULL SENSE,9,2,7,,50:28
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Icebox,NORTHEPTION,11,2,9,,FULL SENSE,13,3,10,,50:49
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Bind,NORTHEPTION,18,5,7,6,FULL SENSE,16,5,7,4,1:18:05
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Split,NORTHEPTION,7,5,2,,FULL SENSE,13,6,7,,44:28
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Haven,NORTHEPTION,8,7,1,,FULL SENSE,13,8,5,,48:10
